session_id,timestamp,t_sec,intensity,mvc_percent,rula_score,deltaE_work,E_fixed,E_recover,E_norm_fixed,E_norm_recover,fatigue_fixed,fatigue_recover,slope_5min_per_s,is_rest_like,subject,EMG_RMS,RMS_fe,E,E_norm,level,E_smooth,slope5m,trend,color,blink
subj1_heavy,2025-10-15 09:34:30,2070.0,heavy,41.02,4.0,692.14,36859.96,36859.96,0.0366,0.0366,low,low,-0.0047,0,subj1,0.22710000000000002,0.0008245400489038379,37247.58,0.03695196428571429,low,0.03540427840541304,2.2180685498160427e-05,flat,green,none
subj1_heavy,2025-10-15 09:35:00,2100.0,heavy,37.02,2.0,510.61,37370.58,37370.58,0.0371,0.0371,low,low,-0.0074,0,subj1,0.2061,-0.00014220303272488577,37758.18,0.037458511904761904,low,0.036020548455217696,2.2243435115667567e-05,flat,green,none
subj1_heavy,2025-10-15 09:35:30,2130.0,heavy,37.95,4.0,538.62,37909.2,37909.2,0.0376,0.0376,low,low,-0.0099,0,subj1,0.21175000000000002,0.0008500647337537914,38350.53,0.038046160714285716,low,0.0366282321329381,2.216564267620539e-05,flat,green,none
subj1_heavy,2025-10-15 09:36:00,2160.0,heavy,40.71,2.0,663.91,38573.1,38573.1,0.0383,0.0383,low,low,-0.0071,0,subj1,0.22455,-0.00017288253992239766,39014.43,0.03870479166666667,low,0.03725119999305667,2.19597630046569e-05,flat,green,none
subj1_heavy,2025-10-15 09:36:30,2190.0,heavy,41.74,2.0,756.85,39329.95,39329.95,0.039,0.039,low,low,-0.0051,0,subj1,0.22970000000000002,-0.000181446196402979,39771.03,0.039455386904761906,low,0.03791245606656824,2.1655077249002986e-05,flat,green,none
subj1_heavy,2025-10-15 09:37:00,2220.0,heavy,4.34,2.0,0.0,39329.95,39052.77,0.039,0.0387,low,low,-0.067,1,subj1,0.0427,0.0001295059903684559,39490.76355159,0.03917734479324404,low,0.03829192268457098,2.082811407696624e-05,flat,green,none
subj1_heavy,2025-10-15 09:37:30,2250.0,heavy,1.39,1.0,0.0,39329.95,38725.74,0.039,0.0384,low,low,-0.1136,1,subj1,0.027450000000000002,-0.00034596703233272935,39160.04815222721,0.03884925411927302,low,0.03845912211498159,1.9457080541176434e-05,flat,green,none
subj1_heavy,2025-10-15 09:38:00,2280.0,heavy,3.35,1.0,0.0,39329.95,38435.59,0.039,0.0381,low,low,-0.1506,1,subj1,0.037250000000000005,-0.0003622629223346552,38866.641491446644,0.03855817608278437,low,0.038488838305322425,1.739610345954502e-05,flat,green,none
subj1_heavy,2025-10-15 09:38:30,2310.0,heavy,3.65,1.0,0.0,39329.95,38152.75,0.039,0.0378,low,low,-0.1712,1,subj1,0.03875,-0.00036475719121250444,38580.680176673326,0.03827448430225528,low,0.038424532104402276,1.4664453364808755e-05,flat,green,none
subj1_heavy,2025-10-15 09:39:00,2340.0,heavy,6.41,2.0,0.0,39329.95,37919.35,0.039,0.0376,low,low,-0.1765,1,subj1,0.05305,0.00011229553511131474,38344.74002705288,0.038040416693504844,low,0.03830929748113304,1.136955981241842e-05,flat,green,none
subj1_heavy,2025-10-15 09:39:30,2370.0,heavy,3.98,1.0,0.0,39329.95,37645.98,0.039,0.0373,low,low,-0.166,1,subj1,0.040400000000000005,-0.0003675008869781296,38068.31279619785,0.03776618332956136,low,0.038146363235661535,7.810666093890973e-06,flat,green,none
subj1_heavy,2025-10-15 09:40:00,2400.0,heavy,2.96,1.0,0.0,39329.95,37357.37,0.039,0.0371,low,low,-0.1513,1,subj1,0.0353,-0.0003590203727934643,37776.40497367661,0.037476592235790286,low,0.03794543193570016,4.148018675909348e-06,flat,green,none
subj1_heavy,2025-10-15 09:40:30,2430.0,heavy,3.97,1.0,0.0,39329.95,37087.86,0.039,0.0368,low,low,-0.1189,1,subj1,0.040350000000000004,-0.0003674177446822066,37503.90487639899,0.03720625483769741,low,0.03772367880629933,6.548612234533963e-07,flat,green,none
subj1_heavy,2025-10-15 09:41:00,2460.0,heavy,5.78,1.0,0.0,39329.95,36850.52,0.039,0.0366,low,low,-0.0634,1,subj1,0.0494,-0.0003824665002452113,37263.91738909492,0.03696817201299099,low,0.037497026768306824,-2.308622537558263e-06,flat,green,none
subj1_heavy,2025-10-15 09:41:30,2490.0,heavy,2.82,2.0,0.0,39329.95,36565.64,0.039,0.0363,low,low,0.0032,1,subj1,0.0351,0.0001421436193495343,36975.83004375982,0.03668237107515855,low,0.03725263006036234,-4.346329957837268e-06,flat,green,none
subj1_heavy,2025-10-15 09:42:00,2520.0,heavy,4.85,1.0,0.0,39329.95,36316.28,0.039,0.036,low,low,0.006,1,subj1,0.04475,-0.0003747342667238876,36723.74732243649,0.036432289010353655,low,0.03700652774535974,-5.7216406154054645e-06,flat,green,none
subj1_heavy,2025-10-15 09:42:30,2550.0,heavy,2.61,1.0,0.0,39329.95,36032.04,0.039,0.0357,low,low,-0.002,1,subj1,0.033549999999999996,-0.00035611039243597237,36436.36563776476,0.03614718813270313,low,0.03674872586156275,-6.674776190394612e-06,flat,green,none
subj1_heavy,2025-10-15 09:43:00,2580.0,heavy,2.61,1.0,0.0,39329.95,35750.06,0.039,0.0355,low,low,-0.0061,1,subj1,0.033549999999999996,-0.00035611039243597237,36151.23285846643,0.035864318311970664,low,0.03648340359668512,-7.353210711507351e-06,flat,green,none
subj1_heavy,2025-10-15 09:43:30,2610.0,heavy,5.9,1.0,0.0,39329.95,35523.21,0.039,0.0352,low,low,-0.0033,1,subj1,0.05,-0.0003834642077963496,35921.85328597946,0.03563675921228121,low,0.03622941028136395,-7.826077279233744e-06,flat,green,none
subj1_heavy,2025-10-15 09:44:00,2640.0,heavy,0.77,1.0,0.0,39329.95,35215.81,0.039,0.0349,low,low,-0.0046,1,subj1,0.02435,-0.00034081220998518486,35611.003528569236,0.035328376516437734,low,0.03595910015188608,-8.159575841947154e-06,flat,green,none
subj1_heavy,2025-10-15 09:44:30,2670.0,heavy,0.63,1.0,0.0,39329.95,34908.83,0.039,0.0346,low,low,-0.0092,1,subj1,0.02365,-0.00033964821784219015,35300.600216312465,0.03502043672253221,low,0.03567750112307992,-8.417574061417755e-06,flat,green,none
subj1_heavy,2025-10-15 09:45:00,2700.0,heavy,3.36,1.0,0.0,39329.95,34647.43,0.039,0.0344,low,low,-0.0098,1,subj1,0.0373,-0.0003623460646305851,35036.269321892716,0.034758203692353884,low,0.035401711893862105,-8.626001197529218e-06,flat,green,none
subj1_heavy,2025-10-15 09:45:30,2730.0,heavy,6.15,1.0,0.0,39329.95,34431.48,0.039,0.0342,low,low,-0.0033,1,subj1,0.051250000000000004,-0.0003855427651945492,34817.90577334402,0.03454157318784129,low,0.03514367028205586,-8.768613959093048e-06,flat,green,none
subj1_heavy,2025-10-15 09:46:00,2760.0,heavy,2.33,1.0,0.0,39329.95,34157.66,0.039,0.0339,low,low,-0.0005,1,subj1,0.03215,-0.00035378240814998296,34541.05119558728,0.03426691586863817,low,0.03488064395803055,-8.850699909678784e-06,flat,green,none
subj1_heavy,2025-10-15 09:46:30,2790.0,heavy,3.98,2.0,0.0,39329.95,33911.45,0.039,0.0336,low,low,0.0,1,subj1,0.040900000000000006,0.00013249911302187084,34292.04475751829,0.03401988567214116,low,0.03462241647226373,-8.888269807484338e-06,flat,green,none
subj1_heavy,2025-10-15 09:47:00,2820.0,heavy,4.77,1.0,0.0,39329.95,33679.04,0.039,0.0334,low,low,0.0061,1,subj1,0.04435,-0.0003740691283564551,34057.02422877264,0.03378673038568714,low,0.03437171064629076,-8.865849952277406e-06,flat,green,none
subj1_heavy,2025-10-15 09:47:30,2850.0,heavy,2.25,1.0,0.0,39329.95,33409.95,0.039,0.0331,low,low,0.0026,1,subj1,0.03175,-0.0003531172697825574,33784.99374774532,0.03351685887673147,low,0.034115255115422974,-8.818033390290464e-06,flat,green,none
subj1_heavy,2025-10-15 09:48:00,2880.0,heavy,1.38,2.0,0.0,39329.95,33130.05,0.039,0.0329,low,low,-0.0023,1,subj1,0.0279,0.00015411610996319755,33501.90928513296,0.033236021116203336,low,0.03385148491565708,-8.775375458458555e-06,flat,green,none
subj1_heavy,2025-10-15 09:48:30,2910.0,heavy,4.18,1.0,0.0,39329.95,32894.17,0.039,0.0326,low,low,0.0056,1,subj1,0.0414,-0.0003691637328967004,33263.4091929321,0.032999413881877084,low,0.03359586360552308,-8.698511647370644e-06,flat,green,none
subj1_heavy,2025-10-15 09:49:00,2940.0,heavy,3.69,1.0,0.0,39329.95,32652.74,0.039,0.0324,low,low,0.002,1,subj1,0.03895,-0.0003650897603962172,33019.272401160575,0.03275721468369105,low,0.03334426892897347,-8.615722616388046e-06,flat,green,none
subj1_heavy,2025-10-15 09:49:30,2970.0,heavy,3.52,1.0,0.0,39329.95,32410.55,0.039,0.0322,low,low,-0.0034,1,subj1,0.0381,-0.0003636763413654362,32774.40147703357,0.0325142871795968,low,0.03309527440416046,-8.554929059013449e-06,flat,green,none
subj1_heavy,2025-10-15 09:50:00,3000.0,heavy,6.5,3.0,0.0,39329.95,32213.62,0.039,0.032,low,low,0.0015,1,subj1,0.054000000000000006,0.0006115472544479666,32575.29698806059,0.03231676288498074,low,0.032861720948406545,-8.488319175445384e-06,flat,green,none
subj1_heavy,2025-10-15 09:50:30,3030.0,heavy,2.88,1.0,0.0,39329.95,31965.45,0.039,0.0317,low,low,0.0047,1,subj1,0.0349,-0.00035835523442603184,32324.33690006457,0.03206779454371485,low,0.03262354302699903,-8.40192689422584e-06,flat,green,none
subj1_heavy,2025-10-15 09:51:00,3060.0,heavy,4.75,2.0,0.0,39329.95,31746.15,0.039,0.0315,low,low,0.0042,1,subj1,0.04475,0.0001260971562353913,32102.511138087877,0.03184772930365861,low,0.0323907989099969,-8.304975442740431e-06,flat,green,none
subj1_heavy,2025-10-15 09:51:30,3090.0,heavy,8.41,1.0,0.0,39329.95,31580.57,0.039,0.0313,low,low,0.013,1,subj1,0.06255000000000001,-0.00040433292407431043,31935.08049124718,0.031681627471475377,low,0.03217804747844044,-8.16268563395721e-06,flat,green,none
subj1_heavy,2025-10-15 09:52:00,3120.0,heavy,3.42,1.0,0.0,39329.95,31344.92,0.039,0.0311,low,low,0.0128,1,subj1,0.0376,-0.0003628449184061508,31696.81285570198,0.03144525084891069,low,0.031958208489581516,-7.989603299474282e-06,flat,green,none
subj1_heavy,2025-10-15 09:52:30,3150.0,heavy,43.92,4.0,953.09,40283.05,32298.01,0.04,0.032,low,low,0.0811,0,subj1,0.2416,0.0008004287830846724,32744.892855701983,0.032485012753672604,low,0.03211624976880884,-7.123921977735034e-06,flat,green,none
subj1_heavy,2025-10-15 09:53:00,3180.0,heavy,40.59,1.0,652.97,40936.01,32950.98,0.0406,0.0327,low,low,0.1245,0,subj1,0.22345,-0.0006718848323712667,33397.99285570198,0.03313292942033927,low,0.03242125366426797,-5.482165190352233e-06,flat,green,none
subj1_heavy,2025-10-15 09:53:30,3210.0,heavy,43.61,2.0,924.91,41860.92,33875.88,0.0415,0.0336,low,low,0.1639,0,subj1,0.23904999999999998,-0.00019699380574156322,34322.89285570198,0.03405048894414879,low,0.032910024248232216,-2.941910757114396e-06,flat,green,none
subj1_heavy,2025-10-15 09:54:00,3240.0,heavy,44.37,5.0,993.31,42854.23,34869.19,0.0425,0.0346,low,low,0.1876,0,subj1,0.24434999999999998,0.0012966873797679024,35514.85285570198,0.035232988944148794,low,0.03360691365700719,5.834228582468271e-07,flat,green,none
subj1_heavy,2025-10-15 09:54:30,3270.0,heavy,40.79,2.0,671.25,43525.48,35540.44,0.0432,0.0353,low,low,0.188,0,subj1,0.22494999999999998,-0.00017354767828983708,36185.95285570198,0.0358987627536726,low,0.03429446838600681,4.699415732595143e-06,flat,green,none
subj1_heavy,2025-10-15 09:55:00,3300.0,heavy,39.02,3.0,570.74,44096.22,36111.18,0.0437,0.0358,low,low,0.1767,0,subj1,0.21660000000000001,0.00034116850808948995,36756.55285570198,0.03646483418224403,low,0.034945578124877974,8.995713995398947e-06,flat,green,none
subj1_heavy,2025-10-15 09:55:30,3330.0,heavy,41.75,4.0,757.56,44853.77,36868.74,0.0445,0.0366,low,low,0.1492,0,subj1,0.23074999999999998,0.0008184706613010573,37589.80285570198,0.03729147108700593,low,0.03564934601351636,1.3200343472206788e-05,flat,green,none
subj1_heavy,2025-10-15 09:56:00,3360.0,heavy,42.2,2.0,797.77,45651.54,37666.51,0.0453,0.0374,low,low,0.111,0,subj1,0.232,-0.00018527074201568627,38387.80285570198,0.0380831377536726,low,0.03637948353556323,1.699273990625983e-05,flat,green,none
subj1_heavy,2025-10-15 09:56:30,3390.0,heavy,42.65,2.0,838.57,46490.11,38505.08,0.0461,0.0382,low,low,0.0666,0,subj1,0.23424999999999999,-0.0001890121453324567,39226.30285570198,0.038914982991767835,low,0.03714013337242461,2.0083765336979275e-05,flat,green,none
subj1_heavy,2025-10-15 09:57:00,3420.0,heavy,45.42,5.0,1088.01,47578.12,39593.09,0.0472,0.0393,low,low,0.0023,0,subj1,0.24960000000000002,0.0012879574386954473,40531.66285570198,0.04020998299176784,low,0.03806108825822758,2.235583992058967e-05,flat,green,none
subj1_heavy,2025-10-15 09:57:30,3450.0,heavy,46.49,3.0,1184.34,48762.46,40777.43,0.0484,0.0405,low,low,0.013,0,subj1,0.25395,0.00027906121303111764,41715.76285570198,0.04138468537272021,low,0.039058167392575366,2.4326178492753303e-05,flat,green,none
subj1_heavy,2025-10-15 09:58:00,3480.0,heavy,44.08,3.0,967.6,49730.06,41745.03,0.0493,0.0414,low,low,0.0108,0,subj1,0.24189999999999998,0.00029909850634979307,42682.962855701975,0.042344209182244026,low,0.04004397992947596,2.5961874728477088e-05,flat,green,none
subj1_heavy,2025-10-15 09:58:30,3510.0,heavy,44.75,2.0,1027.74,50757.8,42772.76,0.0504,0.0424,low,low,0.0152,0,subj1,0.24475,-0.00020647202747739457,43710.462855701975,0.04336355442033926,low,0.04103985227673495,2.741451541238705e-05,flat,green,none
subj1_heavy,2025-10-15 09:59:00,3540.0,heavy,39.22,1.0,576.65,51334.45,43349.42,0.0509,0.043,low,low,0.0108,0,subj1,0.2166,-0.0006604943378290817,44287.06285570197,0.04393557822986307,low,0.041908570062673386,2.871050710901725e-05,flat,green,none
subj1_heavy,2025-10-15 09:59:30,3570.0,heavy,44.61,2.0,1014.79,52349.24,44364.21,0.0519,0.044,low,low,0.0102,0,subj1,0.24405,-0.00020530803533438946,45301.962855701975,0.044942423467958306,low,0.042818726084258865,2.9835022725229828e-05,flat,green,none
subj1_heavy,2025-10-15 10:00:00,3600.0,heavy,43.66,4.0,929.01,53278.26,45293.22,0.0529,0.0449,low,low,0.0025,0,subj1,0.24029999999999999,0.0008025904827788088,46324.30285570197,0.0459566496584345,low,0.04376010315651155,3.0673899024543994e-05,flat,green,none
subj1_heavy,2025-10-15 10:00:30,3630.0,heavy,3.6,1.0,0.0,53278.26,44958.97,0.0529,0.0446,low,low,-0.0738,1,subj1,0.038500000000000006,-0.0003643414797328548,45982.42950062689,0.04561748958395524,low,0.04431731908474466,3.0528399579586036e-05,flat,green,none
subj1_heavy,2025-10-15 10:01:00,3660.0,heavy,1.36,1.0,0.0,53278.26,44581.9,0.0529,0.0442,low,low,-0.1379,1,subj1,0.0273,-0.0003457176054449465,45596.72888197563,0.04523485008132503,low,0.044592578383718766,2.9003688072168683e-05,flat,green,none
subj1_heavy,2025-10-15 10:01:30,3690.0,heavy,1.76,1.0,0.0,53278.26,44215.98,0.0529,0.0439,low,low,-0.1837,1,subj1,0.0293,-0.00034904329728207423,45222.470931312375,0.04486356243185752,low,0.044673873598160385,2.5998696855486426e-05,flat,green,none
subj1_heavy,2025-10-15 10:02:00,3720.0,heavy,3.88,1.0,0.0,53278.26,43895.15,0.0529,0.0435,low,low,-0.2029,1,subj1,0.039900000000000005,-0.00036666946401885114,44894.427127176634,0.04453812214997682,low,0.04463314816370531,2.192229036249415e-05,flat,green,none
subj1_heavy,2025-10-15 10:02:30,3750.0,heavy,5.14,2.0,0.0,53278.26,43601.64,0.0529,0.0433,low,low,-0.2008,1,subj1,0.046700000000000005,0.00012285460669420045,44594.2180929772,0.04424029572715992,low,0.04451529243274169,1.7191954392370074e-05,flat,green,none
subj1_heavy,2025-10-15 10:03:00,3780.0,heavy,2.5,1.0,0.0,53278.26,43258.37,0.0529,0.0429,low,low,-0.192,1,subj1,0.033,-0.00035519582718075704,44243.038625495006,0.043891903398308535,low,0.04432827572241174,1.2107383560145877e-05,flat,green,none
subj1_heavy,2025-10-15 10:03:30,3810.0,heavy,1.35,1.0,0.0,53278.26,42895.3,0.0529,0.0426,low,low,-0.1671,1,subj1,0.027250000000000003,-0.0003456344631490166,43871.72892383054,0.043523540599038235,low,0.04408685518539969,7.0658873543598264e-06,flat,green,none
subj1_heavy,2025-10-15 10:04:00,3840.0,heavy,1.86,1.0,0.0,53278.26,42545.18,0.0529,0.0422,low,low,-0.1359,1,subj1,0.0298,-0.0003498747202413596,43513.60400062531,0.043168257937128286,low,0.04381127601091827,2.222709786484999e-06,flat,green,none
subj1_heavy,2025-10-15 10:04:30,3870.0,heavy,2.56,2.0,0.0,53278.26,42211.32,0.0529,0.0419,low,low,-0.0765,1,subj1,0.033800000000000004,0.00014430531904367078,43172.109236428405,0.0428294734488377,low,0.043516735242294095,-1.9021975948579232e-06,flat,green,none
subj1_heavy,2025-10-15 10:05:00,3900.0,heavy,0.85,1.0,0.0,53278.26,41847.61,0.0529,0.0415,low,low,-0.0053,1,subj1,0.02475,-0.0003414773483526104,42800.07358508348,0.04246039046139234,low,0.043199831808023566,-4.793367891296949e-06,flat,green,none
subj1_heavy,2025-10-15 10:05:30,3930.0,heavy,1.22,2.0,0.0,53278.26,41493.97,0.0529,0.0412,low,low,-0.0051,1,subj1,0.027100000000000003,0.00015544638669804864,42438.37016321594,0.04210155770160312,low,0.04287034957609743,-6.8189669109268996e-06,flat,green,none
subj1_heavy,2025-10-15 10:06:00,3960.0,heavy,3.16,1.0,0.0,53278.26,41179.49,0.0529,0.0409,low,low,-0.0054,1,subj1,0.0363,-0.00036068321871202125,42116.77219411909,0.041782512097340366,low,0.04254399833247031,-8.24161035209916e-06,flat,green,none
subj1_heavy,2025-10-15 10:06:30,3990.0,heavy,3.69,1.0,0.0,53278.26,40877.23,0.0529,0.0406,low,low,-0.0046,1,subj1,0.03895,-0.0003650897603962172,41807.656144600354,0.04147584934980194,low,0.042223553637669796,-9.238515367382507e-06,flat,green,none
subj1_heavy,2025-10-15 10:07:00,4020.0,heavy,4.04,1.0,0.0,53278.26,40583.6,0.0529,0.0403,low,low,0.0008,1,subj1,0.0407,-0.00036799974075370223,41507.39355816983,0.04117796979977166,low,0.04190987848630035,-9.906211538292042e-06,flat,green,none
subj1_heavy,2025-10-15 10:07:30,4050.0,heavy,3.71,2.0,0.0,53278.26,40286.06,0.0529,0.04,low,low,0.0083,1,subj1,0.03955,0.00013474395501193032,41203.12360969167,0.040876114692154436,low,0.041599749348056575,-1.0299369513238734e-05,flat,green,none
subj1_heavy,2025-10-15 10:08:00,4080.0,heavy,2.32,1.0,0.0,53278.26,39965.63,0.0529,0.0396,low,low,0.008,1,subj1,0.032100000000000004,-0.0003536992658540461,40875.311558252964,0.04055090432366366,low,0.041285095840738695,-1.0502220257906657e-05,flat,green,none
subj1_heavy,2025-10-15 10:08:30,4110.0,heavy,3.49,1.0,0.0,53278.26,39668.77,0.0529,0.0394,low,low,0.0073,1,subj1,0.03795,-0.0003634269144776603,40571.62843103093,0.040249631379991,low,0.040974456502514384,-1.0576792252636257e-05,flat,green,none
subj1_heavy,2025-10-15 10:09:00,4140.0,heavy,6.3,2.0,0.0,53278.26,39424.13,0.0529,0.0391,low,low,0.012,1,subj1,0.052500000000000005,0.000113210100366537,40321.50434175362,0.040001492402533353,low,0.04068256727252007,-1.0536935282411069e-05,flat,green,none
subj1_heavy,2025-10-15 10:09:30,4170.0,heavy,5.27,1.0,0.0,53278.26,39162.78,0.0529,0.0389,low,low,0.0147,1,subj1,0.04685,-0.00037822624315286824,40054.23325022431,0.039736342510143165,low,0.040398699843807,-1.0403611208445918e-05,flat,green,none
subj1_heavy,2025-10-15 10:10:00,4200.0,heavy,4.27,3.0,0.0,53278.26,38885.63,0.0529,0.0386,low,low,0.0106,1,subj1,0.04285,0.000630087986439945,39770.7093601626,0.039455068809685113,low,0.040115610533570434,-1.0229412542992023e-05,flat,green,none
subj1_heavy,2025-10-15 10:10:30,4230.0,heavy,4.36,1.0,0.0,53278.26,38611.93,0.0529,0.0383,low,low,0.0061,1,subj1,0.042300000000000004,-0.0003706602942234044,39490.80310768577,0.03917738403540255,low,0.03983414258412007,-1.0053006513363286e-05,flat,green,none
subj1_heavy,2025-10-15 10:11:00,4260.0,heavy,4.44,1.0,0.0,53278.26,38341.52,0.0529,0.038,low,low,0.0047,1,subj1,0.0427,-0.00037132543259082995,39214.28850432576,0.03890306399238667,low,0.039554819006600045,-9.882936219820171e-06,flat,green,none
subj1_heavy,2025-10-15 10:11:30,4290.0,heavy,3.57,1.0,0.0,53278.26,38057.97,0.0529,0.0378,low,low,0.0025,1,subj1,0.03835,-0.0003640920528450789,38924.35766226903,0.03861543418875896,low,0.039273003561247716,-9.729607744304542e-06,flat,green,none
subj1_heavy,2025-10-15 10:12:00,4320.0,heavy,1.44,1.0,0.0,53278.26,37740.14,0.0529,0.0374,low,low,-0.0028,1,subj1,0.027700000000000002,-0.00034638274381237205,38599.26142707376,0.038292918082414446,low,0.03897897791759773,-9.615785795065597e-06,flat,green,none
subj1_heavy,2025-10-15 10:12:30,4350.0,heavy,2.05,1.0,0.0,53278.26,37435.24,0.0529,0.0371,low,low,-0.0067,1,subj1,0.03075,-0.00035145442386399356,38287.475892896575,0.03798360703660374,low,0.03868036665329953,-9.549867030061016e-06,flat,green,none
subj1_heavy,2025-10-15 10:13:00,4380.0,heavy,1.12,2.0,0.0,53278.26,37117.27,0.0529,0.0368,low,low,-0.0146,1,subj1,0.026600000000000002,0.00015627780965733057,37962.185497710525,0.037660898311220756,low,0.038374526150675894,-9.55970335891408e-06,flat,green,none
subj1_heavy,2025-10-15 10:13:30,4410.0,heavy,0.94,1.0,0.0,53278.26,36798.97,0.0529,0.0365,low,low,-0.0198,1,subj1,0.0252,-0.0003422256290159624,37636.58383269666,0.03733788078640542,low,0.038063532541394746,-9.64930450067061e-06,flat,green,none
subj1_heavy,2025-10-15 10:14:00,4440.0,heavy,2.68,1.0,0.0,53278.26,36512.13,0.0529,0.0362,low,low,-0.0146,1,subj1,0.0339,-0.000356692388507468,37343.24429830463,0.03704686934355618,low,0.037758533582043174,-9.765961044823562e-06,flat,green,none
subj1_heavy,2025-10-15 10:14:30,4470.0,heavy,3.57,2.0,0.0,53278.26,36242.24,0.0529,0.036,low,low,-0.0085,1,subj1,0.03885,0.00013590794715492155,37067.14702158511,0.03677296331506459,low,0.03746286250194959,-9.869590125488079e-06,flat,green,none
subj1_heavy,2025-10-15 10:15:00,4500.0,heavy,3.66,3.0,0.0,53278.26,35975.68,0.0529,0.0357,low,low,-0.0039,1,subj1,0.0398,0.0006351596664915665,36794.592289535394,0.036502571715808924,low,0.03717477526610739,-9.939904630691424e-06,flat,green,none
subj1_heavy,2025-10-15 10:15:30,4530.0,heavy,43.48,2.0,913.43,54191.69,36889.12,0.0538,0.0366,low,low,0.0736,0,subj1,0.23839999999999997,-0.00019591295589449498,37707.79228953539,0.0374085240967613,low,0.03724489991530356,-9.319987836149807e-06,flat,green,none
subj1_heavy,2025-10-15 10:16:00,4560.0,heavy,44.49,3.0,1004.11,55195.8,37893.23,0.0548,0.0376,low,low,0.1373,0,subj1,0.24395,0.00029568967221674236,38711.89228953539,0.03840465504914225,low,0.03759282645545516,-7.64203773932997e-06,flat,green,none
subj1_heavy,2025-10-15 10:16:30,4590.0,heavy,46.27,4.0,1163.93,56359.73,39057.16,0.0559,0.0387,low,low,0.1861,0,subj1,0.25335,0.0007808903435415071,39992.62228953539,0.03967522052533273,low,0.038217544676418434,-4.661768613806381e-06,flat,green,none
subj1_heavy,2025-10-15 10:17:00,4620.0,heavy,47.97,2.0,1317.6,57677.34,40374.76,0.0572,0.0401,low,low,0.2161,0,subj1,0.26085,-0.0002332438467662623,41309.922289535396,0.04098206576342797,low,0.03904690100252129,-4.0052118031623454e-07,flat,green,none
subj1_heavy,2025-10-15 10:17:30,4650.0,heavy,45.32,5.0,1079.18,58756.52,41453.94,0.0583,0.0411,low,low,0.2237,0,subj1,0.2491,0.001288788861654705,42604.482289535394,0.04226635147771368,low,0.040012736145079005,4.925765890727875e-06,flat,green,none
subj1_heavy,2025-10-15 10:18:00,4680.0,heavy,44.07,1.0,966.73,59723.24,42420.67,0.0592,0.0421,low,low,0.2096,0,subj1,0.24085,-0.0007008183513542432,43570.7822895354,0.04322498243009464,low,0.04097641003058369,1.0786210629877687e-05,flat,green,none
subj1_heavy,2025-10-15 10:18:30,4710.0,heavy,42.45,3.0,820.81,60544.05,43241.48,0.0601,0.0429,low,low,0.1748,0,subj1,0.23375,0.00031265070058611455,44391.2822895354,0.04403897052533273,low,0.041895178179008404,1.6574779788000055e-05,flat,green,none
subj1_heavy,2025-10-15 10:19:00,4740.0,heavy,43.96,3.0,956.58,61500.63,44198.06,0.061,0.0438,low,low,0.1297,0,subj1,0.2413,0.00030009621390092445,45347.6822895354,0.04498778004914226,low,0.04282295874004856,2.1824307576681375e-05,flat,green,none
subj1_heavy,2025-10-15 10:19:30,4770.0,heavy,47.1,2.0,1239.32,62739.95,45437.38,0.0622,0.0451,low,low,0.0758,0,subj1,0.2565,-0.00022601046702053207,46586.6822895354,0.04621694671580893,low,0.043841155132776664,2.622182230223396e-05,flat,green,none
subj1_heavy,2025-10-15 10:20:00,4800.0,heavy,41.22,3.0,709.67,63449.62,46147.04,0.0629,0.0458,low,low,-0.0063,0,subj1,0.2276,0.0003228772029852667,47296.4822895354,0.04692111338247559,low,0.04476514260768634,2.9082032465820644e-05,flat,green,none
subj1_heavy,2025-10-15 10:20:30,4830.0,heavy,45.92,3.0,1133.25,64582.87,47280.29,0.0641,0.0469,low,low,-0.0066,0,subj1,0.2511,0.0002838003238989639,48429.282289535404,0.04804492290628512,low,0.045749076697265974,3.08202311676329e-05,flat,green,none
subj1_heavy,2025-10-15 10:21:00,4860.0,heavy,50.06,3.0,1505.81,66088.68,48786.11,0.0656,0.0484,low,low,0.002,0,subj1,0.27180000000000004,0.0002493794133847649,49934.682289535405,0.04953837528723751,low,0.04688586627425743,3.19624590756403e-05,flat,green,none
subj1_heavy,2025-10-15 10:21:30,4890.0,heavy,47.07,2.0,1236.19,67324.87,50022.29,0.0668,0.0496,low,low,0.0068,0,subj1,0.25635,-0.00022576104013272147,51170.98228953541,0.0507648633824756,low,0.04804956540672288,3.285400273822961e-05,flat,green,none
subj1_heavy,2025-10-15 10:22:00,4920.0,heavy,48.06,3.0,1325.26,68650.13,51347.55,0.0681,0.0509,low,low,0.0169,0,subj1,0.26180000000000003,0.00026600787257041736,52496.38228953541,0.052079744334856556,low,0.04925861908516298,3.3814306245765074e-05,flat,green,none
subj1_heavy,2025-10-15 10:22:30,4950.0,heavy,48.02,3.0,1321.65,69971.78,52669.2,0.0694,0.0523,low,low,0.021,0,subj1,0.2616,0.0002663404417540538,53818.18228953541,0.053391053858666083,low,0.05049834951721391,3.50490187010399e-05,flat,green,none
subj1_heavy,2025-10-15 10:23:00,4980.0,heavy,44.15,3.0,973.18,70944.96,53642.38,0.0704,0.0532,low,low,0.0142,0,subj1,0.24225,0.00029851651027831827,54791.68228953541,0.054356827668189896,low,0.0516558929625067,3.6293241662156526e-05,flat,green,none
